,country,ccode,verified,year,month,day,source,mcgowan,csp,bs,banks,moreno,finer,janowitz,kennedy,ferguson,okane,thompson,luttwak,lunde,world_hand,combined,no_evidence,rebellion,no_overt,legal,no_exec,protest,autogolpe,assasination,invasion,unclear,id
1088,Cameroon,471,1,1984,4,6,"New York Times. April 7, 1984",1,1,1,,,,,,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,1088
1428,Swaziland,572,,1984,3,20,"BBC. Mar 21, 1984",,1,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,1428
1429,Swaziland,572,,1984,6,-9,"New York Times. June 10, 1984",1,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1429
1452,Comoros,581,,1984,-9,-9,none,,,,,,,,,1,,,,,,0,1,0,0,0,0,0,0,0,0,0,1452
1598,Iran,630,,1984,5,28,none,,1,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1598
1687,Iraq,645,,1984,-9,-9,"BBC, Dec 22, 1984",,,,,,,,,1,,,,,,1,0,0,0,0,0,0,0,0,0,0,1687
1688,Iraq,645,,1984,12,20,"BBC, Dec 22, 1984",,1,,,,,,,1,,,,,,0,0,0,1,0,0,0,0,0,0,0,1688
1926,Pakistan,770,,1984,1,-9,"The New York Times, January 5, 1984",,1,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,1926
252,Nicaragua,93,,1985,7,22,none,,,,,1,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,252
253,Nicaragua,93,,1985,9,1,"New York Times. Sep 2, 1985",,,,,1,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,253
307,Colombia,100,,1985,11,7,"New York Times. Nov 7, 1985. p. A1",,,,,1,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,307
417,Ecuador,130,,1985,6,5,none,,,,,1,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,417
576,Bolivia,145,,1985,-9,-9,New York Times. various.,,,,,,,,,1,,,,,,0,0,0,0,0,0,1,0,0,0,0,576
768,Guinea-Bissau,404,,1985,-9,-9,McGowan 2007 Datafile,,,,2,,,,,1,,,,,,0,0,0,1,0,0,0,0,0,0,0,768
931,Guinea,438,,1985,-9,-9,unclear,,,,,,,,,1,,,,,,0,0,0,0,0,0,0,0,0,0,1,931
932,Guinea,438,,1985,-9,-9,"New York Times. July 5, 1985",,,,,,,,,1,,,,,,1,0,0,0,0,0,0,0,0,0,0,932
933,Guinea,438,1,1985,7,4,"New York Times. July 5, 1985",1,1,,,,,,,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,933
974,Liberia,450,,1985,-9,-9,"New York Times. April 2, 1985",,,,,,,,,1,,,,,,1,0,0,0,0,0,0,0,0,0,0,974
975,Liberia,450,1,1985,4,1,"New York Times. April 2, 1985",1,,,,,,,,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,975
976,Liberia,450,1,1985,11,12,"New York Times. Nov 13, 1985",1,1,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,976
1055,Ghana,452,,1985,-9,-9,McGowan 2007 Datafile,,,,,,,,,1,,,,,,0,0,0,1,0,0,0,0,0,0,0,1055
1110,Nigeria,475,,1985,-9,-9,"New York Times August 28, 1985",,,2,2,,,,,1,2,,,,,1,0,0,0,0,0,0,0,0,0,0,1110
1111,Nigeria,475,,1985,-9,-9,"New York Times August 28, 1985",,,2,2,,,,,2,2,,,,,1,0,0,0,0,0,0,0,0,0,0,1111
1112,Nigeria,475,2,1985,8,27,"New York Times August 28, 1985",2,2,2,2,,,,,2,2,,,,,0,0,0,0,0,0,0,0,0,0,0,1112
1287,Uganda,500,,1985,-9,-9,"New York Times. July 28, 1985",,,2,2,,,,,2,2,,,,,1,0,0,0,0,0,0,0,0,0,0,1287
1288,Uganda,500,2,1985,7,27,"New York Times. July 28, 1985",2,2,2,2,,,,,2,2,,,,,0,0,0,0,0,0,0,0,0,0,0,1288
1453,Comoros,581,1,1985,3,8,http://www.globalsecurity.org/military/world/war/comoros2.htm,1,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1453
1579,Sudan,625,,1985,-9,-9,"New York Times. Apr 7, 1985",,,2,2,,,,,2,2,,,,,1,0,0,0,0,0,0,0,0,0,0,1579
1580,Sudan,625,,1985,-9,-9,"New York Times. Apr 7, 1985",,,2,2,,,,,1,2,,,,,1,0,0,0,0,0,0,0,0,0,0,1580
1581,Sudan,625,2,1985,4,6,"New York Times. Apr 7, 1985",2,2,2,2,,,,,2,2,,,,,0,0,0,0,0,0,0,0,0,0,0,1581
1582,Sudan,625,,1985,9,25,"New York Times. Sep 29, 1985",,1,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1582
1816,Yemen Arab Republic; N. Yemen,678,,1985,-9,-9,none,,,,,,,,,1,,,,,,0,1,0,0,0,0,0,0,0,0,0,1816
1847,Bahrain,692,,1985,-9,-9,"BBC Summary of World Broadcasts, May 31, 1985, Friday, Part 4",,,,,,,,,1,,,,,,0,1,0,0,0,0,0,0,0,0,0,1847
2006,Thailand,800,,1985,-9,-9,"New York Times. Sep 9, 1985",,,,,,,,,1,,,,,,1,0,0,0,0,0,0,0,0,0,0,2006
2007,Thailand,800,1,1985,9,9,"New York Times. Sep 9, 1985",,1,,,,,,,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,2007
48,Haiti,41,,1986,-9,-9,"New York Times. Apr 25, 1970",,,,2,,,,,2,,,,,,1,0,0,0,0,0,0,0,0,0,0,48
49,Haiti,41,2,1986,2,7,"New York Times. Apr 25, 1970",,2,,2,2,,,,2,,,,,,0,0,0,0,0,0,0,0,0,0,0,49
144,Guatemala,90,,1986,4,1,none,,,,,1,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,144
145,Guatemala,90,,1986,6,1,none,,,,,1,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,145
220,El Salvador,92,,1986,6,19,"New York Times. Jun 20, 1986",,,,,1,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,220
254,Nicaragua,93,,1986,11,1,"New York Times. Nov 2, 1986",,,,,1,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,254
418,Ecuador,130,1,1986,3,8,New York Times. various,,,,,1,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,418
419,Ecuador,130,,1986,3,14,New York Times. various,,,,,1,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,419
689,Argentina,160,,1986,-9,-9,"New York Times. Dec 3-5, 1988",,,1,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,689
785,Equatorial Guinea,411,,1986,7,18,"BBC. July 25, 1986",1,1,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,785
786,Equatorial Guinea,411,,1986,7,19,"BBC. July 25, 1986",,1,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,786
1074,Togo,461,,1986,-9,-9,"New York Times. Sep 25, 1986",,,,,,,,,1,,,,,,1,0,0,0,0,0,0,0,0,0,0,1074
1075,Togo,461,,1986,9,23,"New York Times. Sep 25, 1986",,1,,,,,,,1,,,,,,0,0,1,0,0,0,0,0,0,0,0,1075
1289,Uganda,500,,1986,10,-9,"BBC. Mar 23, 1987",,,,2,,,,,2,,,,,,0,0,1,0,0,0,0,0,0,0,0,1289
1417,Lesotho,570,,1986,-9,-9,"Courier-Mail. Jan 21, 1986",,,,2,,,,,2,,,,,,1,0,0,0,0,0,0,0,0,0,0,1417
1418,Lesotho,570,2,1986,1,20,"Courier-Mail. Jan 21, 1986",2,2,,2,,,,,2,,,,,,0,0,0,0,0,0,0,0,0,0,0,1418
1583,Sudan,625,,1986,-9,-9,"BBC. Sep 5, 1986",,,,2,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1583
1843,Yemen People's Republic; S. Yemen,680,,1986,-9,-9,New York Times. various,,,,2,,,,,2,,,,,,1,0,0,0,0,0,0,0,0,0,0,1843
1844,Yemen People's Republic; S. Yemen,680,2,1986,1,13,New York Times. various,,2,,2,,,,,2,,,,,,0,0,0,0,0,0,0,0,0,0,0,1844
2096,Philippines,840,,1986,-9,-9,"New York Times. Jul 8, 1986",,,,,,,,,1,,,,,,1,0,0,0,0,0,0,0,0,0,0,2096
2097,Philippines,840,,1986,-9,-9,"New York Times. Jul 8, 1986",,,,,,,,,2,,,,,,1,0,0,0,0,0,0,0,0,0,0,2097
2098,Philippines,840,1,1986,7,6,"New York Times. Jul 8, 1986",,1,,,,,,,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,2098
221,El Salvador,92,,1987,1,4,"New York Times. Jan 7, 1987",,,,,1,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,221
222,El Salvador,92,,1987,5,2,"New York Times. May 3, 1987",,,,,1,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,222
223,El Salvador,92,,1987,5,31,"St. Petersburg Times (Florida). Jun 1, 1987",,,,,1,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,223
308,Colombia,100,,1987,3,15,"New York Times. Mar 18, 1987. p. A10",,,,,1,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,308
420,Ecuador,130,,1987,1,16,"New York Times. Jan 17, 1987",,,,,1,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,420
956,Burkina Faso,439,,1987,-9,-9,"New York Times. Oct 16, 1987",,,2,2,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,956
957,Burkina Faso,439,2,1987,10,15,"New York Times. Oct 16, 1987",2,2,2,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,957
1003,Sierra Leone,451,,1987,-9,-9,"New York Times. March 24, 1987",,,1,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1003
1004,Sierra Leone,451,1,1987,3,23,"New York Times. March 24, 1987",1,1,1,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1004
1290,Uganda,500,,1987,-9,-9,"The Globe and Mail (Canada). Jan 8, 1987",,,2,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1290
1326,Burundi,516,,1987,-9,-9,"New York Times. Sept 4, 1987",,,2,2,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1326
1327,Burundi,516,2,1987,9,3,"New York Times. Sept 4, 1987",2,2,2,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1327
1454,Comoros,581,1,1987,11,30,http://www.photius.com/countries/mauritius/government/mauritius_government_comoros.html,1,1,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1454
1510,Tunisia,616,2,1987,11,7,"New York Times. Nov 7, 1987",,2,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1510
1855,United Arab Emirates,696,1,1987,6,16,"New York Times. Jun 18, 1987",,1,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1855
2099,Philippines,840,,1987,-9,-9,New York Times. various,,,1,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,2099
2100,Philippines,840,,1987,-9,-9,New York Times. various,,,1,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,2100
2101,Philippines,840,1,1987,1,27,"New York Times. Jan 27, 1987",,1,1,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2101
2102,Philippines,840,1,1987,8,27,"New York Times. Aug 28, 1987",,1,1,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2102
2134,Fiji,950,,1987,-9,-9,"New York Times. May 14, 1987",,,2,2,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,2134
2135,Fiji,950,,1987,-9,-9,"New York Times. May 14, 1987",,,2,2,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,2135
2136,Fiji,950,2,1987,5,14,"New York Times. May 14, 1987",,2,2,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2136
50,Haiti,41,,1988,-9,-9,"New York Times. Sep 18, 1988",,,2,2,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,50
51,Haiti,41,,1988,-9,-9,"New York Times. Sep 18, 1988",,,2,2,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,51
52,Haiti,41,2,1988,6,20,"New York Times. Sep 18, 1988",,2,2,2,2,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,52
53,Haiti,41,2,1988,9,18,"New York Times. Sep 18, 1988",,2,2,2,2,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,53
146,Guatemala,90,1,1988,5,11,"New York Times. May 12, 1988",,1,,,1,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,146
224,El Salvador,92,,1988,9,1,"The Globe and Mail (Canada). Sep 2, 1988",,,,,1,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,224
255,Nicaragua,93,,1988,12,12,none,,,,,1,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,255
279,Panama,95,,1988,-9,-9,"New York Times. Mar 17, 1988",,,1,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,279
280,Panama,95,1,1988,3,16,"New York Times. Mar 17, 1988",,1,1,,1,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,280
309,Colombia,100,,1988,2,2,"New York Times. Feb 4, 1988. p. A10",,,,,1,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,309
690,Argentina,160,1,1988,12,2,"New York Times. Dec 3-5, 1988",,,1,,1,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,690
871,Benin,434,,1988,3,26,McGowan 2007 Datafile,,1,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,871
958,Burkina Faso,439,,1988,-9,-9,none,,,2,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,958
1291,Uganda,500,,1988,4,7,none,1,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1291
1361,Somalia,520,,1988,6,23,none,,1,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1361
1956,Myanmar,775,,1988,-9,-9,"New York Times. Sep 19, 1988",,,2,2,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1956
1957,Myanmar,775,2,1988,9,18,"New York Times. Sep 19, 1988",,2,2,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1957
54,Haiti,41,,1989,-9,-9,unclear,,,1,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,54
55,Haiti,41,,1989,-9,-9,unclear,,,1,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,55
56,Haiti,41,,1989,4,1,unclear,,,,,1,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,56
57,Haiti,41,1,1989,4,2,"New York Times. Apr 3, 1989",,1,1,,1,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,57
58,Haiti,41,1,1989,4,5,"New York Times. Apr 6, 1989",,1,1,,1,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,58
147,Guatemala,90,,1989,-9,-9,"New York Times. May 10, 1989",,,1,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,147
148,Guatemala,90,1,1989,5,9,"New York Times. May 10, 1989",,1,1,,1,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,148
225,El Salvador,92,,1989,5,19,none,,,,,1,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,225
226,El Salvador,92,,1989,11,11,"New York Times. Nov 12, 1989",,,,,1,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,226
281,Panama,95,,1989,-9,-9,"New York Times. Oct 4, 1989",,,1,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,281
282,Panama,95,1,1989,10,3,"New York Times. Oct 4, 1989",,1,1,,1,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,282
283,Panama,95,,1989,12,20,"New York Times. Dec 20, 1989. p. A1",,,,,2,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,283
594,Paraguay,150,,1989,-9,-9,"New York Times. Feb 3&4, 1989",,,2,2,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,594
595,Paraguay,150,2,1989,2,3,"New York Times. Feb 3&4, 1989",,2,2,2,2,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,595
610,Chile,155,,1989,4,16,none,,,,,1,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,610
747,Bulgaria,355,,1989,11,10,"New York Times. Nov 11, 1989",,2,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,747
748,Romania,360,,1989,-9,-9,New York Times. various,,,,2,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,748
1180,Chad,483,,1989,-9,-9,"Washington Post. Apr 6, 1989",,,1,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1180
1181,Chad,483,1,1989,4,1,"Washington Post. Apr 6, 1989",1,1,1,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1181
1392,Ethiopia,530,,1989,-9,-9,"Washington Post. May 17, 1989",,,1,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1392
1393,Ethiopia,530,1,1989,5,16,"Washington Post. May 17, 1989",1,1,1,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1393
1441,Madagascar,580,,1989,7,-9,"Sydney Morning Herald (Australia). Jul 25, 1989",,1,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1441
1455,Comoros,581,2,1989,11,26,"New York Times. Nov 28, 1989",2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1455
1584,Sudan,625,,1989,-9,-9,"New York Times. Jul 1, 1989",,,2,2,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1584
1585,Sudan,625,2,1989,6,30,"New York Times. Jul 1, 1989",2,2,2,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1585
2103,Philippines,840,,1989,-9,-9,"New York Times. Dec 2, 1989",,,1,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,2103
2104,Philippines,840,1,1989,12,1,"New York Times. Dec 2, 1989",,1,1,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2104
59,Haiti,41,,1990,1,24,"New York Times. Jan 25, 1990",,,,,1,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,59
60,Haiti,41,,1990,3,10,"New York Times. Mar 12, 1990",,,,,2,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,60
97,Trinidad and Tobago,52,,1990,-9,-9,"New York Times. Jul 29, 1990",,,1,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,97
98,Trinidad and Tobago,52,,1990,7,27,"New York Times. Jul 29, 1990",,1,1,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,98
227,El Salvador,92,,1990,5,2,"The Toronto Star. May 2, 1990",,,,,1,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,227
228,El Salvador,92,,1990,11,19,none,,,,,1,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,228
256,Nicaragua,93,,1990,11,1,"Financial Post. Nov 1, 1990",,,,,1,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,256
284,Panama,95,,1990,-9,-9,"New York Times. Dec 6, 1990",,,1,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,284
285,Panama,95,,1990,12,5,"New York Times. Dec 6, 1990",,,1,,1,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,285
691,Argentina,160,,1990,12,3,"New York Times Dec 4, 1990",,1,,,1,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,691
886,Mauritania,435,,1990,11,-9,McGowan 2007 Datafile,,1,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,886
977,Liberia,450,,1990,-9,-9,New York Times. various,,,,2,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,977
1113,Nigeria,475,1,1990,4,22,"New York Times. April 23, 1990",1,1,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1113
1182,Chad,483,,1990,-9,-9,"New York Times. Dec 1-2, 1990",,,,2,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1182
1183,Chad,483,,1990,12,1,"New York Times. Dec 1-2, 1990",,2,,2,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1183
1406,Zambia,551,,1990,-9,-9,"New York Times. Jul 1, 1990. p. 3",,,1,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1406
1407,Zambia,551,,1990,6,25,"New York Times. Jul 1, 1990. p. 3",,1,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1407
1408,Zambia,551,1,1990,6,30,"New York Times. Jul 1, 1990. p. 3",1,1,1,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1408
1419,Lesotho,570,,1990,-9,-9,"New York Times. Feb 22, 1990",,,,2,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1419
1420,Lesotho,570,,1990,2,21,"New York Times. Feb 22, 1990",,2,,2,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,1420
1442,Madagascar,580,,1990,5,13,"New York Times. May 14, 1990",,1,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1442
1586,Sudan,625,,1990,4,23,"New York Times. Apr 24, 1990",1,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1586
1587,Sudan,625,,1990,9,12,"BBC, Sep 12, 1990",,1,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,1587
1878,Afghanistan,700,,1990,-9,-9,"New York Times. Mar 7, 1990",,,1,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1878
1879,Afghanistan,700,1,1990,3,7,"New York Times. Mar 7, 1990",,1,1,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1879
2105,Philippines,840,1,1990,10,4,"New York Times. Oct 4, 1990",,1,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2105
2133,Papua New Guinea,910,1,1990,3,14,Sutton 1993. 'Size & Survival...' p. 118,,1,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2133
61,Haiti,41,,1991,-9,-9,unclear,,,1,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,61
62,Haiti,41,,1991,1,6,"New York Times. Jan 8, 1991",,,,,2,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,62
63,Haiti,41,1,1991,1,7,"New York Times. Jan 8, 1991",,1,,,2,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,63
64,Haiti,41,2,1991,9,30,"New York Times. Oct 1, 1991",,2,,2,2,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,64
180,Honduras,91,,1991,1,1,none,,,,,1,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,180
751,Georgia,372,,1991,-9,-9,"New York Times. Jan 7, 1992",,,,2,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,751
811,Mali,432,,1991,-9,-9,"New York Times. March 26, 1991",,,2,2,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,811
812,Mali,432,,1991,3,25,"New York Times. March 26, 1991",2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,812
813,Mali,432,2,1991,3,26,"New York Times. March 26, 1991",2,2,2,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,813
814,Mali,432,1,1991,7,14,"The Toronto Star. Jul 16, 1991",,1,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,814
910,Ivory Coast,437,,1991,7,-9,McGowan 2007 Datafile,,1,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,910
911,Ivory Coast,437,,1991,7,-9,McGowan 2007 Datafile,,1,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,911
1076,Togo,461,,1991,-9,-9,unclear,,,1,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,1076
1077,Togo,461,,1991,-9,-9,unclear,,,1,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,1077
1078,Togo,461,,1991,8,26,"New York Times. Aug 29, 1991",,1,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,1078
1079,Togo,461,1,1991,10,1,"The Gazette (Montreal, Quebec). Oct 2, 1991",1,1,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1079
1080,Togo,461,1,1991,10,7,"New York Times. Oct 9, 1991",1,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1080
1081,Togo,461,,1991,11,27,"New York Times. Nov 28, 1991",1,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1081
1082,Togo,461,1,1991,11,28,"New York Times. Nov 28, 1991",1,1,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1082
1083,Togo,461,,1991,12,3,"New York Times. Dec 4, 1991",1,1,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1083
1084,Togo,461,1,1991,12,15,"New York Times. Jan 2, 1992",1,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1084
1184,Chad,483,,1991,-9,-9,"USA Today. Oct 15, 1991",,,1,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1184
1185,Chad,483,1,1991,10,13,"USA Today. Oct 15, 1991",1,1,1,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1185
1362,Somalia,520,,1991,-9,-9,New York Times. various,,,,2,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1362
1363,Djibouti,522,,1991,1,8,"BBC. Jan 11, 1991",1,1,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1363
1394,Ethiopia,530,,1991,-9,-9,"Post Foreign Service. Jul 26, 1991",,,,2,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1394
1421,Lesotho,570,,1991,-9,-9,"New York Times. May 1, 1991",,,2,2,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1421
1422,Lesotho,570,,1991,4,29,"New York Times. May 1, 1991",2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1422
1423,Lesotho,570,2,1991,4,30,"New York Times. May 1, 1991",2,2,2,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1423
1456,Comoros,581,1,1991,8,3,"The Independent (London). Aug 4, 1991",,1,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1456
1467,Mauritius,590,,1991,6,7,none,1,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1467
1689,Iraq,645,1,1991,9,23,"BBC. Sep 23, 1991",,1,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1689
1690,Iraq,645,,1991,12,16,"BBC. Dec 16, 1991",,1,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1690
2008,Thailand,800,,1991,-9,-9,"New York Times. Feb 24, 1991",,,2,2,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,2008
2009,Thailand,800,2,1991,2,23,"New York Times. Feb 24, 1991",,2,2,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2009
2030,Cambodia,811,,1991,7,27,New York Times. various,,1,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,2030
362,Venezuela,101,,1992,-9,-9,unclear,,,1,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,362
363,Venezuela,101,,1992,-9,-9,unclear,,,1,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,363
